Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment _method 
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,Credit Card
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Cash
,,,,,,,,,,,,,,,,,,,UPI
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
,,,,,,,,,,,,,,,,,,,Debit Card
,,,,,,,,,,,,,,,,,,,Wallet
